model	nDCGRendle2020	Recall	strategy	cutoff	dataset_name	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
DGCF	0.068964563831856	0.0890922231130712	node-dropout	294	amazon-software	1796	0.3520681752161078	-0.4533732306886756	1.921259842519685	0.2835861053827725	0.0144894797986317	-1.8389472062913632	0.4436674675131087	0.3308467815546387	4.840970350404312	3.680327868852459	7.070866141732283	0.6849324227162397	0.565886510328575	0.8494726157113475	0.1589331747669497	0.4457423635813671	0.2012498298545304	-0.7987854412794692	-0.3509160883834147	-0.6962644781316208	0.191733920615383	0.0959144189636602	0.502943065162821	0.3358449526689678	0.2394698877751142	0.127819167392936	-0.7173010470964205	-1.0181160997570216	-0.2984811757494852	-0.4738611742209897	-0.6207490893278866	-0.893404015748746	0.1502995192688651	-0.0243069393334286	0.7686811631261319	0.348958415945267	0.2813310149776916	0.900513993993909	0.9177321232380726	0.421444154971118	0.5543605022960384
LightGCN	0.073216997801183	0.0915600364927699	node-dropout	294	amazon-software	1796	0.3520681752161078	-0.4533732306886756	1.921259842519685	0.2835861053827725	0.0144894797986317	-1.8389472062913632	0.4436674675131087	0.3308467815546387	4.840970350404312	3.680327868852459	7.070866141732283	0.6849324227162397	0.565886510328575	0.8494726157113475	0.1589331747669497	0.4457423635813671	0.2012498298545304	-0.7987854412794692	-0.3509160883834147	-0.6962644781316208	0.191733920615383	0.0959144189636602	0.502943065162821	0.3358449526689678	0.2394698877751142	0.127819167392936	-0.7173010470964205	-1.0181160997570216	-0.2984811757494852	-0.4738611742209897	-0.6207490893278866	-0.893404015748746	0.1502995192688651	-0.0243069393334286	0.7686811631261319	0.348958415945267	0.2813310149776916	0.900513993993909	0.9177321232380726	0.421444154971118	0.5543605022960384
GFCF	0.0678032509036806	0.1035516731944924	edge-dropout	91	amazon-software	11822	1.7849445369534591	0.2516247259556143	2.490716180371353	0.3963242420603181	0.0037105774684269	-2.43055849689836	0.4764455545349145	0.2882316544060528	5.988855116514691	4.196663116790912	10.452696728558797	0.7773438066792507	0.6229041080270953	1.0192283500874133	0.1187488101686524	0.3444747651831621	0.1615711945974063	-0.9253707331959584	-0.4628425872341872	-0.7916360639976453	0.1437224576915262	0.0565465422005389	0.38584594868339	0.2414308890380383	0.195463221862372	0.0771557739029712	-0.8424753648549338	-1.2475939468683013	-0.4135860554080282	-0.617207166382121	-0.7089349469372702	-1.1126315682350425	0.1259938661199784	-0.0328607611813985	0.7761659283055246	0.2113374318420006	0.3022052471204507	0.8944896197643298	0.9140266646839978	0.4856684791550285	0.4209500406800503
DGCF	0.1307389668355304	0.1805797587469477	edge-dropout	91	amazon-software	11822	1.7849445369534591	0.2516247259556143	2.490716180371353	0.3963242420603181	0.0037105774684269	-2.43055849689836	0.4764455545349145	0.2882316544060528	5.988855116514691	4.196663116790912	10.452696728558797	0.7773438066792507	0.6229041080270953	1.0192283500874133	0.1187488101686524	0.3444747651831621	0.1615711945974063	-0.9253707331959584	-0.4628425872341872	-0.7916360639976453	0.1437224576915262	0.0565465422005389	0.38584594868339	0.2414308890380383	0.195463221862372	0.0771557739029712	-0.8424753648549338	-1.2475939468683013	-0.4135860554080282	-0.617207166382121	-0.7089349469372702	-1.1126315682350425	0.1259938661199784	-0.0328607611813985	0.7761659283055246	0.2113374318420006	0.3022052471204507	0.8944896197643298	0.9140266646839978	0.4856684791550285	0.4209500406800503
LightGCN	0.1249135467777889	0.1703301087211154	edge-dropout	91	amazon-software	11822	1.7849445369534591	0.2516247259556143	2.490716180371353	0.3963242420603181	0.0037105774684269	-2.43055849689836	0.4764455545349145	0.2882316544060528	5.988855116514691	4.196663116790912	10.452696728558797	0.7773438066792507	0.6229041080270953	1.0192283500874133	0.1187488101686524	0.3444747651831621	0.1615711945974063	-0.9253707331959584	-0.4628425872341872	-0.7916360639976453	0.1437224576915262	0.0565465422005389	0.38584594868339	0.2414308890380383	0.195463221862372	0.0771557739029712	-0.8424753648549338	-1.2475939468683013	-0.4135860554080282	-0.617207166382121	-0.7089349469372702	-1.1126315682350425	0.1259938661199784	-0.0328607611813985	0.7761659283055246	0.2113374318420006	0.3022052471204507	0.8944896197643298	0.9140266646839978	0.4856684791550285	0.4209500406800503
UltraGCN	0.0759845470276961	0.11196116085361	edge-dropout	91	amazon-software	11822	1.7849445369534591	0.2516247259556143	2.490716180371353	0.3963242420603181	0.0037105774684269	-2.43055849689836	0.4764455545349145	0.2882316544060528	5.988855116514691	4.196663116790912	10.452696728558797	0.7773438066792507	0.6229041080270953	1.0192283500874133	0.1187488101686524	0.3444747651831621	0.1615711945974063	-0.9253707331959584	-0.4628425872341872	-0.7916360639976453	0.1437224576915262	0.0565465422005389	0.38584594868339	0.2414308890380383	0.195463221862372	0.0771557739029712	-0.8424753648549338	-1.2475939468683013	-0.4135860554080282	-0.617207166382121	-0.7089349469372702	-1.1126315682350425	0.1259938661199784	-0.0328607611813985	0.7761659283055246	0.2113374318420006	0.3022052471204507	0.8944896197643298	0.9140266646839978	0.4856684791550285	0.4209500406800503
UltraGCN	0.0625756847492284	0.0790647586271275	node-dropout	80	amazon-software	2831	0.4458273208317319	-0.350833320954715	2.015923566878981	0.3044740619441402	0.0142431651925418	-1.8463934887254672	0.4236276258979857	0.3362334077185393	5.978880675818374	4.472353870458136	9.01592356687898	0.7766198860258108	0.6505361593477479	0.955010221291888	0.1259510814193687	0.3754529164394206	0.1643856726577124	-0.8997980992857709	-0.425444517814647	-0.7841360368984346	0.1525375668352624	0.0723547589089846	0.4293528885278992	0.2667946924521399	0.196708368833365	0.0992255876921447	-0.8166231854315514	-1.1405328992382011	-0.3671856109823145	-0.5738228144169424	-0.706177162903059	-1.003376320178928	0.1050354168357545	-0.0841466171967577	0.7815464967716153	0.2653690514145161	0.2871911383206548	0.8949778085440621	0.9154865353352148	0.4624630505081502	0.4801536545846585
LightGCN	0.0894828247312673	0.1114476713143778	node-dropout	80	amazon-software	2831	0.4458273208317319	-0.350833320954715	2.015923566878981	0.3044740619441402	0.0142431651925418	-1.8463934887254672	0.4236276258979857	0.3362334077185393	5.978880675818374	4.472353870458136	9.01592356687898	0.7766198860258108	0.6505361593477479	0.955010221291888	0.1259510814193687	0.3754529164394206	0.1643856726577124	-0.8997980992857709	-0.425444517814647	-0.7841360368984346	0.1525375668352624	0.0723547589089846	0.4293528885278992	0.2667946924521399	0.196708368833365	0.0992255876921447	-0.8166231854315514	-1.1405328992382011	-0.3671856109823145	-0.5738228144169424	-0.706177162903059	-1.003376320178928	0.1050354168357545	-0.0841466171967577	0.7815464967716153	0.2653690514145161	0.2871911383206548	0.8949778085440621	0.9154865353352148	0.4624630505081502	0.4801536545846585
DGCF	0.0882968605595675	0.1124001774139428	node-dropout	80	amazon-software	2831	0.4458273208317319	-0.350833320954715	2.015923566878981	0.3044740619441402	0.0142431651925418	-1.8463934887254672	0.4236276258979857	0.3362334077185393	5.978880675818374	4.472353870458136	9.01592356687898	0.7766198860258108	0.6505361593477479	0.955010221291888	0.1259510814193687	0.3754529164394206	0.1643856726577124	-0.8997980992857709	-0.425444517814647	-0.7841360368984346	0.1525375668352624	0.0723547589089846	0.4293528885278992	0.2667946924521399	0.196708368833365	0.0992255876921447	-0.8166231854315514	-1.1405328992382011	-0.3671856109823145	-0.5738228144169424	-0.706177162903059	-1.003376320178928	0.1050354168357545	-0.0841466171967577	0.7815464967716153	0.2653690514145161	0.2871911383206548	0.8949778085440621	0.9154865353352148	0.4624630505081502	0.4801536545846585
GFCF	0.0791951547909727	0.1019532227576835	node-dropout	80	amazon-software	2831	0.4458273208317319	-0.350833320954715	2.015923566878981	0.3044740619441402	0.0142431651925418	-1.8463934887254672	0.4236276258979857	0.3362334077185393	5.978880675818374	4.472353870458136	9.01592356687898	0.7766198860258108	0.6505361593477479	0.955010221291888	0.1259510814193687	0.3754529164394206	0.1643856726577124	-0.8997980992857709	-0.425444517814647	-0.7841360368984346	0.1525375668352624	0.0723547589089846	0.4293528885278992	0.2667946924521399	0.196708368833365	0.0992255876921447	-0.8166231854315514	-1.1405328992382011	-0.3671856109823145	-0.5738228144169424	-0.706177162903059	-1.003376320178928	0.1050354168357545	-0.0841466171967577	0.7815464967716153	0.2653690514145161	0.2871911383206548	0.8949778085440621	0.9154865353352148	0.4624630505081502	0.4801536545846585
UltraGCN	0.078304717423069	0.1163876334398119	edge-dropout	687	amazon-software	16254	1.8031173006768029	0.2560239803993788	2.5193661971830985	0.4012912980487574	0.0049993356364602	-2.3010877053819456	0.4741849026978408	0.2644997904939725	8.131065532766383	5.679245283018868	14.308098591549296	0.910147461298695	0.7542906259930543	1.1555819240418117	0.0867093399361696	0.2484679167517853	0.1252019635779019	-1.06193411977558	-0.6047296812855957	-0.9023888599086528	0.1038325034219227	0.0435698206613234	0.2772092593247052	0.1760579498119104	0.1505754087809848	0.0612769634271772	-0.9836666749352588	-1.3608142276694308	-0.5571922675433992	-0.7543443597929202	-0.8222459491363955	-1.2127027642549555	0.0932201056701197	-0.0452337513639655	0.7781742415506983	0.2270854157557507	0.3038993745126294	0.8947139241356131	0.918483652884376	0.5166447081948543	0.4351948121568685
DGCF	0.1468527189416973	0.203307017093444	edge-dropout	687	amazon-software	16254	1.8031173006768029	0.2560239803993788	2.5193661971830985	0.4012912980487574	0.0049993356364602	-2.3010877053819456	0.4741849026978408	0.2644997904939725	8.131065532766383	5.679245283018868	14.308098591549296	0.910147461298695	0.7542906259930543	1.1555819240418117	0.0867093399361696	0.2484679167517853	0.1252019635779019	-1.06193411977558	-0.6047296812855957	-0.9023888599086528	0.1038325034219227	0.0435698206613234	0.2772092593247052	0.1760579498119104	0.1505754087809848	0.0612769634271772	-0.9836666749352588	-1.3608142276694308	-0.5571922675433992	-0.7543443597929202	-0.8222459491363955	-1.2127027642549555	0.0932201056701197	-0.0452337513639655	0.7781742415506983	0.2270854157557507	0.3038993745126294	0.8947139241356131	0.918483652884376	0.5166447081948543	0.4351948121568685
GFCF	0.1049341282158034	0.1488981766787341	edge-dropout	687	amazon-software	16254	1.8031173006768029	0.2560239803993788	2.5193661971830985	0.4012912980487574	0.0049993356364602	-2.3010877053819456	0.4741849026978408	0.2644997904939725	8.131065532766383	5.679245283018868	14.308098591549296	0.910147461298695	0.7542906259930543	1.1555819240418117	0.0867093399361696	0.2484679167517853	0.1252019635779019	-1.06193411977558	-0.6047296812855957	-0.9023888599086528	0.1038325034219227	0.0435698206613234	0.2772092593247052	0.1760579498119104	0.1505754087809848	0.0612769634271772	-0.9836666749352588	-1.3608142276694308	-0.5571922675433992	-0.7543443597929202	-0.8222459491363955	-1.2127027642549555	0.0932201056701197	-0.0452337513639655	0.7781742415506983	0.2270854157557507	0.3038993745126294	0.8947139241356131	0.918483652884376	0.5166447081948543	0.4351948121568685
LightGCN	0.1463096638868602	0.2004566911335314	edge-dropout	687	amazon-software	16254	1.8031173006768029	0.2560239803993788	2.5193661971830985	0.4012912980487574	0.0049993356364602	-2.3010877053819456	0.4741849026978408	0.2644997904939725	8.131065532766383	5.679245283018868	14.308098591549296	0.910147461298695	0.7542906259930543	1.1555819240418117	0.0867093399361696	0.2484679167517853	0.1252019635779019	-1.06193411977558	-0.6047296812855957	-0.9023888599086528	0.1038325034219227	0.0435698206613234	0.2772092593247052	0.1760579498119104	0.1505754087809848	0.0612769634271772	-0.9836666749352588	-1.3608142276694308	-0.5571922675433992	-0.7543443597929202	-0.8222459491363955	-1.2127027642549555	0.0932201056701197	-0.0452337513639655	0.7781742415506983	0.2270854157557507	0.3038993745126294	0.8947139241356131	0.918483652884376	0.5166447081948543	0.4351948121568685
DGCF	0.0871272781816372	0.1247567493885818	edge-dropout	791	amazon-software	7563	1.6926346327545116	0.2285632226670392	2.438191881918819	0.3870678809293422	0.002639779519248	-2.57843234493797	0.4781560598231924	0.3049622920275837	4.058492084786692	2.8615209988649264	6.976937269372693	0.6083647033062499	0.456596937264398	0.8436648181937402	0.1890150341715584	0.503442174486653	0.234024732094266	-0.7235036508634023	-0.2980504054352195	-0.6307382432544626	0.229850129393569	0.0894512365038708	0.5645792173156947	0.354378332976367	0.2829601617838219	0.114710764686982	-0.6385552474285847	-1.0484136517081637	-0.2482751126772946	-0.450532839145205	-0.5482747048832928	-0.9403958251258367	0.1997325962527398	0.0138565031666072	0.7705515102003094	0.2409230969638207	0.2882781645912155	0.8942213584447046	0.907785990582926	0.4035226151272475	0.4522459622085079
UltraGCN	0.0797505114822155	0.1117277907081712	edge-dropout	791	amazon-software	7563	1.6926346327545116	0.2285632226670392	2.438191881918819	0.3870678809293422	0.002639779519248	-2.57843234493797	0.4781560598231924	0.3049622920275837	4.058492084786692	2.8615209988649264	6.976937269372693	0.6083647033062499	0.456596937264398	0.8436648181937402	0.1890150341715584	0.503442174486653	0.234024732094266	-0.7235036508634023	-0.2980504054352195	-0.6307382432544626	0.229850129393569	0.0894512365038708	0.5645792173156947	0.354378332976367	0.2829601617838219	0.114710764686982	-0.6385552474285847	-1.0484136517081637	-0.2482751126772946	-0.450532839145205	-0.5482747048832928	-0.9403958251258367	0.1997325962527398	0.0138565031666072	0.7705515102003094	0.2409230969638207	0.2882781645912155	0.8942213584447046	0.907785990582926	0.4035226151272475	0.4522459622085079
GFCF	0.0439394393397145	0.0710106901805129	edge-dropout	791	amazon-software	7563	1.6926346327545116	0.2285632226670392	2.438191881918819	0.3870678809293422	0.002639779519248	-2.57843234493797	0.4781560598231924	0.3049622920275837	4.058492084786692	2.8615209988649264	6.976937269372693	0.6083647033062499	0.456596937264398	0.8436648181937402	0.1890150341715584	0.503442174486653	0.234024732094266	-0.7235036508634023	-0.2980504054352195	-0.6307382432544626	0.229850129393569	0.0894512365038708	0.5645792173156947	0.354378332976367	0.2829601617838219	0.114710764686982	-0.6385552474285847	-1.0484136517081637	-0.2482751126772946	-0.450532839145205	-0.5482747048832928	-0.9403958251258367	0.1997325962527398	0.0138565031666072	0.7705515102003094	0.2409230969638207	0.2882781645912155	0.8942213584447046	0.907785990582926	0.4035226151272475	0.4522459622085079
LightGCN	0.0831635667949056	0.1173796842396322	edge-dropout	791	amazon-software	7563	1.6926346327545116	0.2285632226670392	2.438191881918819	0.3870678809293422	0.002639779519248	-2.57843234493797	0.4781560598231924	0.3049622920275837	4.058492084786692	2.8615209988649264	6.976937269372693	0.6083647033062499	0.456596937264398	0.8436648181937402	0.1890150341715584	0.503442174486653	0.234024732094266	-0.7235036508634023	-0.2980504054352195	-0.6307382432544626	0.229850129393569	0.0894512365038708	0.5645792173156947	0.354378332976367	0.2829601617838219	0.114710764686982	-0.6385552474285847	-1.0484136517081637	-0.2482751126772946	-0.450532839145205	-0.5482747048832928	-0.9403958251258367	0.1997325962527398	0.0138565031666072	0.7705515102003094	0.2409230969638207	0.2882781645912155	0.8942213584447046	0.907785990582926	0.4035226151272475	0.4522459622085079
DGCF	0.0463990333563066	0.0539511927669822	node-dropout	78	amazon-software	985	0.254823468306983	-0.5937605775655811	1.7076923076923076	0.2324096221438018	0.0151690151690151	-1.8190426143712264	0.3971677730053364	0.3450740080181704	3.731060606060606	2.957957957957958	5.051282051282051	0.5718323036277807	0.4709919969912918	0.7034016191350937	0.2000180418049425	0.5262639673738665	0.2432976834662078	-0.6989308288213342	-0.278796364556942	-0.6138620261395992	0.2404655710132828	0.1309461073107002	0.5917519897577934	0.4144305753028532	0.2880762592781553	0.1668296540027286	-0.6189470955450644	-0.8829074074992345	-0.2278602730873001	-0.3825482112853351	-0.5404925309918223	-0.7777267509099139	0.0922674359188197	0.0552561082267053	0.7647011673327463	0.3016855805859565	0.2937909310319817	0.8966644746666462	0.9104151614697968	0.3821330723508356	0.5173977582687075
UltraGCN	0.031680369229713	0.0383305784621574	node-dropout	78	amazon-software	985	0.254823468306983	-0.5937605775655811	1.7076923076923076	0.2324096221438018	0.0151690151690151	-1.8190426143712264	0.3971677730053364	0.3450740080181704	3.731060606060606	2.957957957957958	5.051282051282051	0.5718323036277807	0.4709919969912918	0.7034016191350937	0.2000180418049425	0.5262639673738665	0.2432976834662078	-0.6989308288213342	-0.278796364556942	-0.6138620261395992	0.2404655710132828	0.1309461073107002	0.5917519897577934	0.4144305753028532	0.2880762592781553	0.1668296540027286	-0.6189470955450644	-0.8829074074992345	-0.2278602730873001	-0.3825482112853351	-0.5404925309918223	-0.7777267509099139	0.0922674359188197	0.0552561082267053	0.7647011673327463	0.3016855805859565	0.2937909310319817	0.8966644746666462	0.9104151614697968	0.3821330723508356	0.5173977582687075
GFCF	0.0383018286046039	0.0548634517029769	node-dropout	78	amazon-software	985	0.254823468306983	-0.5937605775655811	1.7076923076923076	0.2324096221438018	0.0151690151690151	-1.8190426143712264	0.3971677730053364	0.3450740080181704	3.731060606060606	2.957957957957958	5.051282051282051	0.5718323036277807	0.4709919969912918	0.7034016191350937	0.2000180418049425	0.5262639673738665	0.2432976834662078	-0.6989308288213342	-0.278796364556942	-0.6138620261395992	0.2404655710132828	0.1309461073107002	0.5917519897577934	0.4144305753028532	0.2880762592781553	0.1668296540027286	-0.6189470955450644	-0.8829074074992345	-0.2278602730873001	-0.3825482112853351	-0.5404925309918223	-0.7777267509099139	0.0922674359188197	0.0552561082267053	0.7647011673327463	0.3016855805859565	0.2937909310319817	0.8966644746666462	0.9104151614697968	0.3821330723508356	0.5173977582687075
LightGCN	0.0504018998056458	0.0585606107922929	node-dropout	78	amazon-software	985	0.254823468306983	-0.5937605775655811	1.7076923076923076	0.2324096221438018	0.0151690151690151	-1.8190426143712264	0.3971677730053364	0.3450740080181704	3.731060606060606	2.957957957957958	5.051282051282051	0.5718323036277807	0.4709919969912918	0.7034016191350937	0.2000180418049425	0.5262639673738665	0.2432976834662078	-0.6989308288213342	-0.278796364556942	-0.6138620261395992	0.2404655710132828	0.1309461073107002	0.5917519897577934	0.4144305753028532	0.2880762592781553	0.1668296540027286	-0.6189470955450644	-0.8829074074992345	-0.2278602730873001	-0.3825482112853351	-0.5404925309918223	-0.7777267509099139	0.0922674359188197	0.0552561082267053	0.7647011673327463	0.3016855805859565	0.2937909310319817	0.8966644746666462	0.9104151614697968	0.3821330723508356	0.5173977582687075
UltraGCN	0.0400658276747291	0.0592470503854155	node-dropout	857	amazon-software	2025	0.3630606010020917	-0.4400208777623287	2.059288537549407	0.3137172021237066	0.0153626728774855	-1.813533216924655	0.4549924364417118	0.3311959432240942	5.232558139534884	3.886756238003839	8.003952569169961	0.7187140625317759	0.5895873042511629	0.9033045063748696	0.1494601779866913	0.4342486410856923	0.1905000322515785	-0.8254745048940351	-0.3622615319364968	-0.7201049464624752	0.1809461889210663	0.0846213965763773	0.481344343472631	0.3372650009924317	0.2290079695136141	0.1112010784431961	-0.7424505595465583	-1.0725198114272103	-0.3175441274388373	-0.472028724522332	-0.6401494038803666	-0.9538910008865332	0.1067074909712921	-0.0292485337273654	0.7687372276004966	0.3578977150442857	0.2987738333900725	0.8949275550629775	0.9113708482195904	0.4340681683837887	0.5621778510647748
DGCF	0.0767332870868879	0.0917013920708589	node-dropout	857	amazon-software	2025	0.3630606010020917	-0.4400208777623287	2.059288537549407	0.3137172021237066	0.0153626728774855	-1.813533216924655	0.4549924364417118	0.3311959432240942	5.232558139534884	3.886756238003839	8.003952569169961	0.7187140625317759	0.5895873042511629	0.9033045063748696	0.1494601779866913	0.4342486410856923	0.1905000322515785	-0.8254745048940351	-0.3622615319364968	-0.7201049464624752	0.1809461889210663	0.0846213965763773	0.481344343472631	0.3372650009924317	0.2290079695136141	0.1112010784431961	-0.7424505595465583	-1.0725198114272103	-0.3175441274388373	-0.472028724522332	-0.6401494038803666	-0.9538910008865332	0.1067074909712921	-0.0292485337273654	0.7687372276004966	0.3578977150442857	0.2987738333900725	0.8949275550629775	0.9113708482195904	0.4340681683837887	0.5621778510647748
GFCF	0.0649968423225827	0.0804131709997127	node-dropout	857	amazon-software	2025	0.3630606010020917	-0.4400208777623287	2.059288537549407	0.3137172021237066	0.0153626728774855	-1.813533216924655	0.4549924364417118	0.3311959432240942	5.232558139534884	3.886756238003839	8.003952569169961	0.7187140625317759	0.5895873042511629	0.9033045063748696	0.1494601779866913	0.4342486410856923	0.1905000322515785	-0.8254745048940351	-0.3622615319364968	-0.7201049464624752	0.1809461889210663	0.0846213965763773	0.481344343472631	0.3372650009924317	0.2290079695136141	0.1112010784431961	-0.7424505595465583	-1.0725198114272103	-0.3175441274388373	-0.472028724522332	-0.6401494038803666	-0.9538910008865332	0.1067074909712921	-0.0292485337273654	0.7687372276004966	0.3578977150442857	0.2987738333900725	0.8949275550629775	0.9113708482195904	0.4340681683837887	0.5621778510647748
LightGCN	0.075772134014685	0.0914842877005573	node-dropout	857	amazon-software	2025	0.3630606010020917	-0.4400208777623287	2.059288537549407	0.3137172021237066	0.0153626728774855	-1.813533216924655	0.4549924364417118	0.3311959432240942	5.232558139534884	3.886756238003839	8.003952569169961	0.7187140625317759	0.5895873042511629	0.9033045063748696	0.1494601779866913	0.4342486410856923	0.1905000322515785	-0.8254745048940351	-0.3622615319364968	-0.7201049464624752	0.1809461889210663	0.0846213965763773	0.481344343472631	0.3372650009924317	0.2290079695136141	0.1112010784431961	-0.7424505595465583	-1.0725198114272103	-0.3175441274388373	-0.472028724522332	-0.6401494038803666	-0.9538910008865332	0.1067074909712921	-0.0292485337273654	0.7687372276004966	0.3578977150442857	0.2987738333900725	0.8949275550629775	0.9113708482195904	0.4340681683837887	0.5621778510647748
GFCF	0.0494154029700976	0.0676083103904232	node-dropout	513	amazon-software	1083	0.2512210182289691	-0.5999440284738464	1.8641304347826089	0.270476297033234	0.0171599695778932	-1.7654834864269866	0.4432684973302822	0.3298687104442093	4.110056925996205	3.157434402332361	5.885869565217392	0.6138478370767549	0.4993343365825499	0.769810633615784	0.1770645708454286	0.5078245658014964	0.2181267083135995	-0.7518683288471948	-0.2942862941397679	-0.6612911543981116	0.2116774003875262	0.1125417418620615	0.5588861521134216	0.4126391087091576	0.2585194220005922	0.1428294213862164	-0.6743255066991151	-0.9486863673477688	-0.2526766510483167	-0.3844296132710675	-0.5875068237467111	-0.8451823231650817	0.1988689754022368	-0.0864101438256541	0.7838704359294738	0.2850847356486454	0.2789101242318135	0.8950841410072696	0.9093079123263978	0.4041711894274324	0.5026245409691377
LightGCN	0.0566882550976795	0.0694280247032551	node-dropout	513	amazon-software	1083	0.2512210182289691	-0.5999440284738464	1.8641304347826089	0.270476297033234	0.0171599695778932	-1.7654834864269866	0.4432684973302822	0.3298687104442093	4.110056925996205	3.157434402332361	5.885869565217392	0.6138478370767549	0.4993343365825499	0.769810633615784	0.1770645708454286	0.5078245658014964	0.2181267083135995	-0.7518683288471948	-0.2942862941397679	-0.6612911543981116	0.2116774003875262	0.1125417418620615	0.5588861521134216	0.4126391087091576	0.2585194220005922	0.1428294213862164	-0.6743255066991151	-0.9486863673477688	-0.2526766510483167	-0.3844296132710675	-0.5875068237467111	-0.8451823231650817	0.1988689754022368	-0.0864101438256541	0.7838704359294738	0.2850847356486454	0.2789101242318135	0.8950841410072696	0.9093079123263978	0.4041711894274324	0.5026245409691377
UltraGCN	0.0447730137626166	0.061038949967905	node-dropout	513	amazon-software	1083	0.2512210182289691	-0.5999440284738464	1.8641304347826089	0.270476297033234	0.0171599695778932	-1.7654834864269866	0.4432684973302822	0.3298687104442093	4.110056925996205	3.157434402332361	5.885869565217392	0.6138478370767549	0.4993343365825499	0.769810633615784	0.1770645708454286	0.5078245658014964	0.2181267083135995	-0.7518683288471948	-0.2942862941397679	-0.6612911543981116	0.2116774003875262	0.1125417418620615	0.5588861521134216	0.4126391087091576	0.2585194220005922	0.1428294213862164	-0.6743255066991151	-0.9486863673477688	-0.2526766510483167	-0.3844296132710675	-0.5875068237467111	-0.8451823231650817	0.1988689754022368	-0.0864101438256541	0.7838704359294738	0.2850847356486454	0.2789101242318135	0.8950841410072696	0.9093079123263978	0.4041711894274324	0.5026245409691377
DGCF	0.0629782032502661	0.0706941512480645	node-dropout	513	amazon-software	1083	0.2512210182289691	-0.5999440284738464	1.8641304347826089	0.270476297033234	0.0171599695778932	-1.7654834864269866	0.4432684973302822	0.3298687104442093	4.110056925996205	3.157434402332361	5.885869565217392	0.6138478370767549	0.4993343365825499	0.769810633615784	0.1770645708454286	0.5078245658014964	0.2181267083135995	-0.7518683288471948	-0.2942862941397679	-0.6612911543981116	0.2116774003875262	0.1125417418620615	0.5588861521134216	0.4126391087091576	0.2585194220005922	0.1428294213862164	-0.6743255066991151	-0.9486863673477688	-0.2526766510483167	-0.3844296132710675	-0.5875068237467111	-0.8451823231650817	0.1988689754022368	-0.0864101438256541	0.7838704359294738	0.2850847356486454	0.2789101242318135	0.8950841410072696	0.9093079123263978	0.4041711894274324	0.5026245409691377
GFCF	0.0453160466454095	0.0589437389178635	node-dropout	76	amazon-software	554	0.1693517050401323	-0.7712104265021188	1.9916666666666667	0.2992166549005128	0.0193165969316596	-1.7140693822673327	0.4165162454873646	0.3182333126897572	3.086350974930362	2.317991631799164	4.616666666666666	0.4894453118140918	0.3651118637802921	0.6643285186808049	0.2547977479834427	0.6089176312165544	0.2962508126107456	-0.5938044148087678	-0.2154414507620294	-0.528340449718114	0.3163390847408764	0.1322279189415538	0.6831079121298755	0.4611553217308561	0.3627100879225067	0.1638860892814886	-0.4998471462485788	-0.8786768371188274	-0.1655106843995747	-0.3361527752404327	-0.4404403653786155	-0.7854579079589554	0.0630848198780987	-0.0008559657480411	0.7803446901773262	0.4414888130984611	0.2742929455861128	0.9014437375480684	0.9129795334672208	0.3342509256910235	0.6355887196911322
UltraGCN	0.0328865005938858	0.0490840512677501	node-dropout	76	amazon-software	554	0.1693517050401323	-0.7712104265021188	1.9916666666666667	0.2992166549005128	0.0193165969316596	-1.7140693822673327	0.4165162454873646	0.3182333126897572	3.086350974930362	2.317991631799164	4.616666666666666	0.4894453118140918	0.3651118637802921	0.6643285186808049	0.2547977479834427	0.6089176312165544	0.2962508126107456	-0.5938044148087678	-0.2154414507620294	-0.528340449718114	0.3163390847408764	0.1322279189415538	0.6831079121298755	0.4611553217308561	0.3627100879225067	0.1638860892814886	-0.4998471462485788	-0.8786768371188274	-0.1655106843995747	-0.3361527752404327	-0.4404403653786155	-0.7854579079589554	0.0630848198780987	-0.0008559657480411	0.7803446901773262	0.4414888130984611	0.2742929455861128	0.9014437375480684	0.9129795334672208	0.3342509256910235	0.6355887196911322
